Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Turkey,2020-11-20,161,2021-11-17,S.Q613,2021-07-21,362,FALSE,0.008749218546,7654.920257,66.97457028,19843.04455
Cambodia,2020-11-28,14,2020-12-05,S.Q613,2021-07-29,7,TRUE,0,0.6650192202,0,4.238095238
Timor-Leste,2020-11-29,2,2021-05-04,S.Q613,2021-07-30,156,TRUE,0.001507727101,12.94146341,0.01951219512,10.36477837
Netherlands,2020-12-07,610,2021-11-17,S.Q613,2021-08-07,345,FALSE,0.007966004879,24973.98528,198.9428886,23072.73528
Togo,2020-12-11,2,2021-07-29,S.Q613,2021-08-11,230,TRUE,0.009663703131,24.00928074,0.2320185615,60.31071283
Iran,2020-12-12,1,2020-12-12,S.Q613,2021-08-12,0,TRUE,0.04719127049,1239.65991,58.50112613,
Singapore,2020-12-13,6,2021-08-18,S.Q613,2021-08-13,248,FALSE,0.0006934603672,15.61596108,0.0108290501,26.36869569
Central African Republic,2020-12-15,1,2020-12-15,S.Q613,2021-08-15,0,TRUE,0.01276337115,18.91187739,0.2413793103,
Zimbabwe,2020-12-27,2,2020-12-28,S.Q613,2021-08-27,1,TRUE,0.02692424703,12.63623258,0.3402210476,71
Philippines,2020-12-27,46,2021-08-30,S.Q613,2021-08-27,246,FALSE,0.01686568478,1983.792161,33.45801327,6135.700047
Malawi,2020-12-28,1,2020-12-28,S.Q613,2021-08-28,0,TRUE,0.02948094715,2.751078516,0.08110440035,
South Korea,2020-12-28,90,2021-10-30,S.Q613,2021-08-28,306,FALSE,0.007811900192,772.9606255,6.038291258,922.1177416
Estonia,2020-12-29,61,2021-11-03,S.Q613,2021-08-29,309,FALSE,0.007844377193,420.6808459,3.299979233,442.9922602
Guatemala,2021-01-02,5,2021-07-27,S.Q613,2021-09-02,206,TRUE,0.0286467937,1219.859203,34.94505495,952.5573108
Israel,2021-01-03,141,2021-11-24,S.Q613,2021-09-03,325,FALSE,0.006099306856,2072.035502,12.63798034,2295.814546
Argentina,2021-01-04,7,2021-10-12,S.Q613,2021-09-04,281,FALSE,0.02193650342,1769.005086,38.80578612,15789.11806
South Sudan,2021-01-08,9,2021-01-27,S.Q613,2021-09-08,19,TRUE,0.01689545935,86.30886076,1.458227848,11.18345865
Slovakia,2021-01-09,33,2021-11-03,S.Q613,2021-09-09,298,FALSE,0.01435301948,632.7090478,9.081285286,1283.728892
Sweden,2021-01-12,955,2021-11-19,S.Q613,2021-09-12,311,FALSE,0.0127109911,1956.156833,24.86469209,2155.103388
Iceland,2021-01-13,5,2021-08-12,S.Q613,2021-09-13,211,TRUE,0.003244646334,2.02222125,0.006561392765,8.133895387
Mauritius,2021-01-13,4,2021-10-24,S.Q613,2021-09-13,284,FALSE,0.00890052356,47.09589041,0.4191780822,55.46710539
Congo (Kinshasa),2021-01-16,10,2021-04-30,S.Q613,2021-09-16,104,TRUE,0.02565906274,867.8197674,22.26744186,84.27272445
Botswana,2021-01-21,4,2021-09-03,S.Q613,2021-09-21,225,TRUE,0.01428598329,150.9398389,2.156324017,536.5469993
Zambia,2021-01-24,6,2021-06-30,S.Q613,2021-09-24,157,TRUE,0.01419185791,468.3566751,6.646851385,401.7857046
Lithuania,2021-01-24,39,2021-11-02,S.Q613,2021-09-24,282,FALSE,0.01438092492,175.3135455,2.521170936,646.2284722
Finland,2021-01-28,137,2021-10-17,S.Q613,2021-09-28,262,FALSE,0.007807502852,273.2737879,2.133585879,361.7328389
Latvia,2021-02-02,10,2021-04-27,S.Q613,2021-10-03,84,TRUE,0.01816898013,52.68907944,0.9573068373,554.4511042
Benin,2021-02-03,2,2021-07-18,S.Q613,2021-10-04,165,TRUE,0.01297913634,14.6040744,0.1895482728,22.27523529
Vietnam,2021-02-07,5,2021-02-10,S.Q613,2021-10-08,3,TRUE,0.01673840268,2.165941579,0.03625440232,28.4
New Zealand,2021-02-08,1,2021-02-08,S.Q613,2021-10-09,0,TRUE,0.01076658053,0.468097974,0.005039814535,0
Cameroon,2021-02-08,1,2021-02-08,S.Q613,2021-10-09,0,TRUE,0.01509842645,27.83156028,0.420212766,
Congo (Brazzaville),2021-02-09,7,2021-11-05,S.Q613,2021-10-10,269,FALSE,0.01655149354,140.6584546,2.328107503,28.3559366
Croatia,2021-02-15,129,2021-11-11,S.Q613,2021-10-16,269,FALSE,0.01862842229,1554.915876,28.96562955,751.2523266
Nigeria,2021-02-17,3,2021-08-26,S.Q613,2021-10-18,190,TRUE,0.0121129062,56.82358227,0.688298722,121.6832237
Czech Republic,2021-02-22,217,2021-11-22,S.Q613,2021-10-23,273,FALSE,0.01600738131,7735.889576,123.8313342,1397.849632
Panama,2021-03-05,1,2021-03-05,S.Q613,2021-11-03,0,TRUE,0.01718434994,661.0442308,11.35961538,
Malaysia,2021-03-06,28,2021-11-15,S.Q613,2021-11-04,254,FALSE,0.0116517967,4981.219914,58.04016176,10369.8492
Colombia,2021-03-08,14,2021-10-25,S.Q613,2021-11-06,231,TRUE,0.02545754845,2588.173147,65.88854329,14451.88636
Dominican Republic,2021-03-15,5,2021-10-16,S.Q613,2021-11-13,215,TRUE,0.0110467947,996.4959569,11.00808625,623.7516195
Bolivia,2021-03-26,1,2021-03-26,S.Q613,2021-11-24,0,TRUE,0.04518981359,1609.047904,72.71257485,
Egypt,2021-04-04,1,2021-04-04,S.Q613,2021-12-03,0,TRUE,0.05934183885,234.51373,13.91647597,
Lebanon,2021-04-19,1,2021-04-19,S.Q613,2021-12-18,0,TRUE,0.01360779667,107.7989039,1.466905565,
Luxembourg,2021-05-02,151,2021-11-12,S.Q613,2021-12-31,194,TRUE,0.01014860887,194.3095769,1.971971896,75.61051158
Nepal,2021-05-28,6,2021-09-21,S.Q613,2022-01-26,116,TRUE,0.01405202542,7065.062874,99.27844311,1979.903805
Bahrain,2021-05-30,24,2021-11-11,S.Q613,2022-01-28,165,TRUE,0.005025887107,940.4722183,4.726707196,138.229767
Pakistan,2021-06-01,11,2021-10-29,S.Q613,2022-01-30,150,TRUE,0.02235164205,2740.512042,61.25494419,2814.707707
Bulgaria,2021-06-02,11,2021-09-30,S.Q613,2022-01-31,120,TRUE,0.04158418996,171.8823163,7.147586894,618.8945468
Ecuador,2021-06-02,4,2021-11-17,S.Q613,2022-01-31,168,TRUE,0.06332646624,215.6473136,13.65618232,522.0977823
Morocco,2021-06-20,56,2021-10-23,S.Q613,2022-02-18,125,TRUE,0.01547121206,46579.96123,720.6484581,4374.763186
El Salvador,2021-07-02,1,2021-07-02,S.Q613,2022-03-02,0,TRUE,0.03038112891,343.9563319,10.44978166,
Mozambique,2021-07-16,1,2021-07-16,S.Q613,2022-03-16,0,TRUE,0.01118312233,31.36280587,0.3507340946,
Costa Rica,2021-07-19,5,2021-10-21,S.Q613,2022-03-19,94,TRUE,0.01243229403,682.0019675,8.478848992,1941.903835
Ukraine,2021-07-21,6,2021-10-31,S.Q613,2022-03-21,102,TRUE,0.02356783998,13004.00283,306.476258,5928.246683
Sri Lanka,2021-07-25,6,2021-10-12,S.Q613,2022-03-25,79,TRUE,0.02534794925,477.0845261,12.09311436,3411.273887
Gambia,2021-07-30,2,2021-08-03,S.Q613,2022-03-30,4,TRUE,0.02736258438,9.882072662,0.2703990471,117.4
Kuwait,2021-08-16,2,2021-09-18,S.Q613,2022-04-16,33,TRUE,0.005930084354,883.1879699,5.237379162,123.7167303
Seychelles,2021-08-21,1,2021-08-21,S.Q613,2022-04-21,0,TRUE,0.005017921147,12.26758794,0.06155778894,
Jordan,2021-09-11,1,2021-09-11,S.Q613,2022-05-12,0,TRUE,0.0130655623,410.6021396,5.364747835,
Kosovo,2021-09-11,2,2021-09-14,S.Q613,2022-05-12,3,TRUE,0.01797383548,128.4057026,2.307942974,337.9
Bosnia and Herzegovina,2021-10-06,7,2021-10-17,S.Q613,2022-06-06,11,TRUE,0.04554884098,1229.228222,55.98992081,527.4685315
Georgia,2021-10-14,4,2021-11-04,S.Q613,2022-06-14,21,TRUE,0.01386941508,1854.701005,25.72361809,4118.464709
Trinidad and Tobago,2021-10-18,2,2021-10-18,S.Q613,2022-06-18,0,TRUE,0.02957598541,37.89594972,1.120810056,
USA,2020-08-13,6331,2021-08-24,S.Q677H.Robin1,2021-04-13,376,FALSE,0.01641782408,50061.29759,821.8975769,96952.03853
Japan,2020-11-20,7,2021-05-12,S.Q677H.Robin1,2021-07-21,173,TRUE,0.01697674489,9.090086313,0.1543200764,2817.434417
Canada,2020-11-21,40,2021-06-04,S.Q677H.Robin1,2021-07-22,195,TRUE,0.01884042908,1693.680952,31.90967585,85010.12379
Australia,2020-12-15,2,2020-12-21,S.Q677H.Robin1,2021-08-15,6,TRUE,0.03217690209,4.718255254,0.1518188373,229.7142857
Qatar,2020-12-29,1,2020-12-29,S.Q677H.Robin1,2021-08-29,0,TRUE,0.001708174136,19.30650155,0.0329788666,
Poland,2021-01-05,1,2021-01-05,S.Q677H.Robin1,2021-09-05,0,TRUE,0.02217290234,10.34532279,0.2293858319,
Mexico,2021-01-29,4,2021-03-01,S.Q677H.Robin1,2021-09-29,31,TRUE,0.08909859421,77.97715864,6.947655215,8145.039406
Netherlands,2021-02-17,1,2021-02-17,S.Q677H.Robin1,2021-10-18,0,TRUE,0.01432082508,17.88750317,0.256163804,0
USA,2020-08-02,4723,2021-09-14,S.Q677P.Pelican,2021-04-02,408,FALSE,0.01592813426,40547.49869,645.846003,94952.92149
Denmark,2020-11-23,1,2020-11-23,S.Q677P.Pelican,2021-07-24,0,TRUE,0.01093221748,0.2813039586,0.003075276054,0
Mexico,2020-12-02,29,2021-05-05,S.Q677P.Pelican,2021-08-02,154,TRUE,0.09253327165,637.5013063,58.99008155,8339.643473
Canada,2020-12-04,8,2021-03-05,S.Q677P.Pelican,2021-08-04,91,TRUE,0.02555244956,215.1509045,5.497632633,86536.14771
Switzerland,2020-12-07,1,2020-12-07,S.Q677P.Pelican,2021-08-07,0,TRUE,0.0160398074,1.237391429,0.0198475202,
Australia,2020-12-11,2,2020-12-11,S.Q677P.Pelican,2021-08-11,0,TRUE,0.03239964318,4.685818189,0.1518188373,0
Panama,2020-12-20,1,2020-12-20,S.Q677P.Pelican,2021-08-20,0,TRUE,0.01679390032,408.3442308,6.857692308,
India,2020-12-23,1,2020-12-23,S.Q677P.Pelican,2021-08-23,0,TRUE,0.01449616932,54.98079106,0.7970108563,
Guatemala,2021-01-11,3,2021-01-27,S.Q677P.Pelican,2021-09-11,16,TRUE,0.03522751235,322.4526099,11.3592033,769.5980392
Honduras,2021-02-18,3,2021-04-22,S.Q677P.Pelican,2021-10-19,63,TRUE,0.02464018591,3103.454545,76.46969697,628.2476648
Colombia,2021-03-05,1,2021-03-05,S.Q677P.Pelican,2021-11-03,0,TRUE,0.02656876905,84.03991706,2.232837147,
Chile,2021-03-06,1,2021-03-06,S.Q677P.Pelican,2021-11-04,0,TRUE,0.02470125799,15.94934739,0.3939689446,
Costa Rica,2021-03-09,5,2021-03-29,S.Q677P.Pelican,2021-11-07,20,TRUE,0.01362128099,264.6064929,3.60427939,408.8935065
UK,2021-04-18,1,2021-04-18,S.Q677P.Pelican,2021-12-17,0,TRUE,0.028961229,13.8321721,0.4005967039,0
India,2020-11-26,6334,2021-11-13,21I.Delta,2021-07-27,352,FALSE,0.01346011173,1184610.594,15944.99096,94291.10502
Oman,2021-01-06,12,2021-07-06,21I.Delta,2021-09-06,181,TRUE,0.01198664561,2840.033985,34.04248088,788.1899294
Israel,2021-01-07,707,2021-11-22,21I.Delta,2021-09-07,319,FALSE,0.006097069947,10389.56808,63.34592332,2265.907908
Belize,2021-01-07,75,2021-08-10,21I.Delta,2021-09-07,215,TRUE,0.02339141172,1570.905172,36.74568966,10.85174865
Slovakia,2021-01-09,1414,2021-11-11,21I.Delta,2021-09-09,306,FALSE,0.01370369954,29029.71944,397.8145529,1303.675467
USA,2021-01-10,97248,2021-11-22,21I.Delta,2021-09-10,316,FALSE,0.01607442838,963488.9282,15487.53378,68423.99561
Italy,2021-01-11,3889,2021-11-19,21I.Delta,2021-09-11,312,FALSE,0.02713499867,71755.65648,1947.089643,7612.245771
Canada,2021-01-26,21911,2021-11-17,21I.Delta,2021-09-26,295,FALSE,0.01675428561,1171878.06,19633.97973,52945.52644
Mexico,2021-01-27,4935,2021-11-16,21I.Delta,2021-09-27,293,FALSE,0.07570606899,177118.676,13408.9587,7191.564649
Rwanda,2021-01-29,131,2021-10-29,21I.Delta,2021-09-29,273,FALSE,0.01332958606,8021.676706,106.92563,373.3470048
Singapore,2021-02-06,267,2021-11-23,21I.Delta,2021-10-07,290,FALSE,0.00263084747,2675.876996,7.039824224,424.2904441
Gambia,2021-02-08,149,2021-08-22,21I.Delta,2021-10-09,195,TRUE,0.03135925416,837.6480048,26.26801668,19.10992756
Czech Republic,2021-02-11,1594,2021-11-08,21I.Delta,2021-10-12,270,FALSE,0.01706998512,51223.97237,874.3924464,1574.59779
Sri Lanka,2021-02-16,587,2021-11-18,21I.Delta,2021-10-17,275,FALSE,0.02537969444,49038.33554,1244.577972,2116.261072
Indonesia,2021-03-09,1205,2021-11-09,21I.Delta,2021-11-07,245,FALSE,0.03379225827,259141.3583,8756.971706,15362.34253
Turkey,2021-03-09,549,2021-11-17,21I.Delta,2021-11-07,253,FALSE,0.008749218546,26102.80262,228.3791248,19347.60394
Liberia,2021-03-09,54,2021-07-10,21I.Delta,2021-11-07,123,TRUE,0.02703243893,861.5846645,23.29073482,15.36351534
New Zealand,2021-03-15,39,2021-08-31,21I.Delta,2021-11-13,169,TRUE,0.007282913165,28.06773511,0.2044148775,7.348030361
Malawi,2021-03-17,118,2021-09-24,21I.Delta,2021-11-15,191,TRUE,0.03695811305,3129.443486,115.6583261,180.2918128
Malaysia,2021-03-17,1370,2021-11-15,21I.Delta,2021-11-15,243,FALSE,0.0116517967,243723.9743,2839.822201,10846.62287
Germany,2021-03-24,9081,2021-11-20,21I.Delta,2021-11-22,241,TRUE,0.01863384671,46678.81795,869.8059384,7041.540438
UK,2021-03-27,19618,2021-11-23,21I.Delta,2021-11-25,241,TRUE,0.0144788422,615406.3751,8910.371793,344070.56
Luxembourg,2021-04-02,318,2021-11-11,21I.Delta,2021-12-01,223,TRUE,0.01015832233,408.3388117,4.148037269,79.81045324
Australia,2021-04-04,149,2021-11-13,21I.Delta,2021-12-03,223,TRUE,0.00992574153,2361.85234,23.44313586,5126.443335
Bahrain,2021-04-05,673,2021-11-13,21I.Delta,2021-12-04,222,TRUE,0.005025234397,26375.83388,132.5447476,509.5087706
Denmark,2021-04-05,5592,2021-11-24,21I.Delta,2021-12-04,233,TRUE,0.006085366428,10179.15214,61.94387069,2359.668682
Japan,2021-04-06,811,2021-11-08,21I.Delta,2021-12-05,216,TRUE,0.01062141268,2751.753722,29.22751188,6879.024614
Belgium,2021-04-07,4543,2021-11-26,21I.Delta,2021-12-06,233,TRUE,0.01577308386,29865.55114,471.0718425,2207.090055
Kenya,2021-04-08,82,2021-09-24,21I.Delta,2021-12-07,169,TRUE,0.02048623568,1727.529342,35.39057325,615.6483766
Sweden,2021-04-09,6955,2021-11-22,21I.Delta,2021-12-08,227,TRUE,0.0127109911,14246.14741,181.0826528,1039.522038
Ireland,2021-04-14,969,2021-11-20,21I.Delta,2021-12-13,220,TRUE,0.01068822732,3185.104833,34.04312451,1134.002486
Netherlands,2021-04-14,7603,2021-11-22,21I.Delta,2021-12-13,222,TRUE,0.007687033622,325382.4112,2501.225535,18511.26762
Ghana,2021-04-18,50,2021-09-08,21I.Delta,2021-12-17,143,TRUE,0.008845874509,1063.003123,9.403192228,192.549781
France,2021-04-20,4238,2021-11-22,21I.Delta,2021-12-19,216,TRUE,0.01588739504,828366.3155,13160.58289,119558.4271
Nepal,2021-04-20,48,2021-09-22,21I.Delta,2021-12-19,155,TRUE,0.01403732794,56610.39521,794.6586826,3002.450614
Congo (Kinshasa),2021-04-20,1,2021-04-20,21I.Delta,2021-12-19,0,TRUE,0.02571860817,84.54651163,2.174418605,
Vietnam,2021-04-21,1350,2021-10-28,21I.Delta,2021-12-20,190,TRUE,0.02419719109,253240.926,6127.71908,5490.920446
Poland,2021-04-22,574,2021-11-15,21I.Delta,2021-12-21,207,TRUE,0.02454213924,14344.18917,352.037088,978.5150948
Qatar,2021-04-22,88,2021-09-21,21I.Delta,2021-12-21,152,TRUE,0.002561829587,2792.794723,7.154664154,193.190704
Spain,2021-04-24,1747,2021-11-20,21I.Delta,2021-12-23,210,TRUE,0.01728317741,32147.1272,555.6045027,9251.473179
South Sudan,2021-04-27,1,2021-04-27,21I.Delta,2021-12-26,0,TRUE,0.01080261537,26.7164557,0.2886075949,
Switzerland,2021-04-27,2572,2021-11-23,21I.Delta,2021-12-26,210,TRUE,0.01186490883,8642.693577,102.5447713,1277.694051
Bangladesh,2021-04-29,43,2021-10-21,21I.Delta,2021-12-28,175,TRUE,0.01774259736,9129.674932,161.9841463,6099.581425
Finland,2021-05-02,283,2021-10-21,21I.Delta,2021-12-31,172,TRUE,0.007788151859,572.1159209,4.455725673,404.1910782
Taiwan,2021-05-03,4,2021-08-26,21I.Delta,2022-01-01,115,TRUE,0.05217282247,140.1934066,7.314285714,137.950371
Angola,2021-05-03,8,2021-09-11,21I.Delta,2022-01-01,131,TRUE,0.02635655835,117.1224193,3.086943879,153.9426698
Barbados,2021-05-04,4,2021-07-14,21I.Delta,2022-01-02,71,TRUE,0.01139330643,47.33707865,0.5393258427,2.994227925
South Africa,2021-05-04,1551,2021-11-18,21I.Delta,2022-01-02,198,TRUE,0.03059095836,61977.73644,1895.958354,8467.003845
Portugal,2021-05-06,356,2021-11-16,21I.Delta,2022-01-04,194,TRUE,0.01646076449,5485.671178,90.29834131,1663.261772
Philippines,2021-05-08,2002,2021-08-31,21I.Delta,2022-01-06,115,TRUE,0.0168092481,86934.65682,1461.306215,6838.699962
Mauritius,2021-05-08,4,2021-07-01,21I.Delta,2022-01-06,54,TRUE,0.009409304757,5.24109589,0.04931506849,13.67972583
Georgia,2021-05-11,3,2021-10-15,21I.Delta,2022-01-09,157,TRUE,0.01439609485,1229.91897,17.70603015,2277.758014
South Korea,2021-05-14,6838,2021-11-01,21I.Delta,2022-01-12,171,TRUE,0.007810334426,59255.04456,462.8017144,1473.657221
Russia,2021-05-16,24,2021-11-01,21I.Delta,2022-01-14,169,TRUE,0.027956454,10579.48782,295.7649647,20813.97601
Seychelles,2021-05-18,31,2021-10-04,21I.Delta,2022-01-16,139,TRUE,0.005195769159,419.7462312,2.180904523,81.92482342
Malta,2021-05-19,4,2021-07-10,21I.Delta,2022-01-17,52,TRUE,0.01356589147,114.8794063,1.558441558,4.44541203
Jordan,2021-05-20,8,2021-10-25,21I.Delta,2022-01-18,158,TRUE,0.01285444988,3476.360672,44.68670402,760.9132673
Afghanistan,2021-05-21,2,2021-05-24,21I.Delta,2022-01-19,3,TRUE,0.04242927197,350.6613757,14.87830688,382.7
China,2021-05-21,42,2021-07-17,21I.Delta,2022-01-19,57,TRUE,0.04240356862,333871.6564,14157.34969,1452.151097
Brazil,2021-05-22,179,2021-11-11,21I.Delta,2022-01-20,173,TRUE,0.02783621254,11696.96353,325.5991628,32605.82566
Austria,2021-05-24,319,2021-11-07,21I.Delta,2022-01-22,167,TRUE,0.01301297564,6651.724575,86.55872986,1118.867346
Pakistan,2021-05-24,78,2021-10-31,21I.Delta,2022-01-22,160,TRUE,0.02234366657,19451.27864,434.6128843,2728.429995
Slovenia,2021-05-24,809,2021-10-20,21I.Delta,2022-01-22,149,TRUE,0.01490157405,2330.415458,34.72685851,334.9671452
Kuwait,2021-05-24,125,2021-09-26,21I.Delta,2022-01-22,125,TRUE,0.005944338054,55247.58324,328.4103115,943.6179378
Lithuania,2021-05-26,65,2021-11-10,21I.Delta,2022-01-24,168,TRUE,0.01431688374,307.2415164,4.39874107,795.5153324
Norway,2021-05-30,2966,2021-11-22,21I.Delta,2022-01-28,176,TRUE,0.004084760825,5546.950269,22.65796516,648.7417332
Senegal,2021-06-01,15,2021-11-02,21I.Delta,2022-01-30,154,TRUE,0.02540515679,1203.941368,30.58631922,273.2104476
Iceland,2021-06-04,1900,2021-08-30,21I.Delta,2022-02-02,87,TRUE,0.003082671649,889.7029876,2.742662176,49.08066817
Argentina,2021-06-04,82,2021-11-14,21I.Delta,2022-02-02,163,TRUE,0.02190683226,20873.71511,457.2769755,7611.229982
Uganda,2021-06-06,1,2021-06-06,21I.Delta,2022-02-04,0,TRUE,0.007235288561,29.53962054,0.2137276786,
Romania,2021-06-08,308,2021-11-04,21I.Delta,2022-02-06,149,TRUE,0.02943396406,20707.78393,609.5121679,3170.402775
Chile,2021-06-13,116,2021-11-08,21I.Delta,2022-02-11,148,TRUE,0.02213279796,3723.037882,82.40124522,1109.578415
United Arab Emirates,2021-06-14,4,2021-06-20,21I.Delta,2022-02-12,6,TRUE,0.002870778999,845.0521229,2.425957887,2042.321429
Togo,2021-06-14,2,2021-06-28,21I.Delta,2022-02-12,14,TRUE,0.009244547162,21.41686002,0.1979891725,13.35714286
Albania,2021-06-16,2,2021-07-09,21I.Delta,2022-02-14,23,TRUE,0.01852466435,1268.708134,23.50239234,3.792608696
Benin,2021-06-20,5,2021-07-03,21I.Delta,2022-02-18,13,TRUE,0.01268447372,36.3108946,0.4605845881,4.450549451
Croatia,2021-06-21,352,2021-11-11,21I.Delta,2022-02-19,143,TRUE,0.01862842229,4242.871226,79.0379969,858.8346536
Lebanon,2021-06-25,8,2021-07-09,21I.Delta,2022-02-23,14,TRUE,0.01438492607,922.7150084,13.27318718,199.5642857
Peru,2021-06-25,152,2021-11-03,21I.Delta,2022-02-23,131,TRUE,0.09092047873,11035.79003,1003.379313,1138.588882
Eswatini,2021-06-26,8,2021-07-08,21I.Delta,2022-02-24,12,TRUE,0.0348387753,368.3747073,12.83372365,41.77472527
Costa Rica,2021-06-27,38,2021-10-20,21I.Delta,2022-02-25,115,TRUE,0.01243229403,5183.214953,64.43925234,1813.181144
Maldives,2021-06-28,7,2021-09-18,21I.Delta,2022-02-26,82,TRUE,0.002742712051,264.3410222,0.7250113071,120.4205323
Zimbabwe,2021-06-28,22,2021-08-18,21I.Delta,2022-02-26,51,TRUE,0.03441208909,1284.457472,44.20086497,1621.248485
Papua New Guinea,2021-06-30,266,2021-10-13,21I.Delta,2022-02-28,105,TRUE,0.01108806974,2528.28399,28.03378922,39.69717611
Nigeria,2021-06-30,10,2021-09-12,21I.Delta,2022-02-28,74,TRUE,0.01304537763,198.8328674,2.59384984,465.4779516
Greece,2021-07-02,758,2021-11-17,21I.Delta,2022-03-02,138,TRUE,0.01992408423,13333.02044,265.6482222,2818.585933
Bulgaria,2021-07-02,744,2021-10-28,21I.Delta,2022-03-02,118,TRUE,0.04000047222,13727.15537,549.0926969,1295.797921
Colombia,2021-07-03,77,2021-11-02,21I.Delta,2022-03-03,122,TRUE,0.02544211234,14271.49352,363.0969414,3977.912435
Saudi Arabia,2021-07-05,3,2021-09-09,21I.Delta,2022-03-05,66,TRUE,0.01576612482,3834.147541,60.44964871,804.1976215
Zambia,2021-07-05,1,2021-07-05,21I.Delta,2022-03-05,0,TRUE,0.01505621915,83.38186398,1.255415617,
Ukraine,2021-07-05,32,2021-10-25,21I.Delta,2022-03-05,112,TRUE,0.02346356789,66078.88873,1550.446492,4235.112641
Sierra Leone,2021-07-06,3,2021-09-08,21I.Delta,2022-03-06,64,TRUE,0.01897741531,212.5333333,4.033333333,6.203583916
Guinea,2021-07-07,2,2021-07-16,21I.Delta,2022-03-07,9,TRUE,0.007586631126,103.5456476,0.7855626327,45.78181818
Andorra,2021-07-08,4,2021-09-11,21I.Delta,2022-03-08,65,TRUE,0.008618975005,467.6899225,4.031007752,16.11138712
Mozambique,2021-07-09,3,2021-09-01,21I.Delta,2022-03-09,54,TRUE,0.01271515598,143.6417618,1.826427406,1192.614935
Timor-Leste,2021-07-10,1,2021-07-10,21I.Delta,2022-03-10,0,TRUE,0.0025599017,23.8195122,0.06097560976,
North Macedonia,2021-07-11,6,2021-11-08,21I.Delta,2022-03-11,120,TRUE,0.03511562165,556.3839928,19.53776978,488.5471887
Suriname,2021-07-12,13,2021-10-06,21I.Delta,2022-03-12,86,TRUE,0.02151418672,174.2416065,3.748666457,227.8783444
Morocco,2021-07-12,6,2021-09-07,21I.Delta,2022-03-12,57,TRUE,0.01486624427,4702.371806,69.90660793,7059.000308
Kosovo,2021-07-12,52,2021-10-04,21I.Delta,2022-03-12,84,TRUE,0.01848938826,3393.238289,62.7389002,859.7355091
Montenegro,2021-07-13,5,2021-09-06,21I.Delta,2022-03-13,55,TRUE,0.01494099573,667.0382883,9.966216216,337.4274436
Azerbaijan,2021-07-14,1,2021-07-14,21I.Delta,2022-03-14,0,TRUE,0.01477479399,13504.08,199.52,
Jamaica,2021-07-14,13,2021-07-25,21I.Delta,2022-03-14,11,TRUE,0.02262234534,450.528,10.192,96.87062937
Bahamas,2021-07-17,14,2021-08-08,21I.Delta,2022-03-17,22,TRUE,0.01956619682,431.5833333,8.444444444,102.3893281
Antigua and Barbuda,2021-07-18,2,2021-07-30,21I.Delta,2022-03-18,12,TRUE,0.03300076746,8.986206897,0.2965517241,2.252747253
Ecuador,2021-07-18,11,2021-10-02,21I.Delta,2022-03-18,76,TRUE,0.06419924646,579.5787357,37.2085181,424.1538462
Liechtenstein,2021-07-20,3,2021-10-06,21I.Delta,2022-03-20,78,TRUE,0.01628298709,20.23863636,0.3295454545,6.208081792
Brunei,2021-07-21,15,2021-08-17,21I.Delta,2022-03-21,27,TRUE,0.003521126761,124.0776699,0.4368932039,15.4258347
Estonia,2021-07-22,180,2021-11-02,21I.Delta,2022-03-22,103,TRUE,0.007869977812,1227.02409,9.656652361,553.2815481
Monaco,2021-07-23,3,2021-08-23,21I.Delta,2022-03-23,31,TRUE,0.01050620821,35.29213483,0.3707865169,12.48167155
Uzbekistan,2021-07-23,2,2021-07-23,21I.Delta,2022-03-23,0,TRUE,0.006670141547,1246.558376,8.314720812,
Iraq,2021-07-25,2,2021-07-28,21I.Delta,2022-03-25,3,TRUE,0.01162129808,5571.02627,64.74255692,12582.5
Bosnia and Herzegovina,2021-07-26,5,2021-10-25,21I.Delta,2022-03-26,91,TRUE,0.04570702108,897.5845932,41.02591793,538.6131036
Burundi,2021-07-28,17,2021-07-28,21I.Delta,2022-03-28,0,TRUE,0.001340282949,507.3555556,0.68,
Trinidad and Tobago,2021-07-30,3,2021-10-12,21I.Delta,2022-03-30,74,TRUE,0.02954772732,55.51571229,1.640363128,195.9622191
Cambodia,2021-07-30,17,2021-09-20,21I.Delta,2022-03-30,52,TRUE,0.02027388365,244.394838,4.95483251,513.2785841
Ethiopia,2021-08-02,8,2021-08-11,21I.Delta,2022-04-02,9,TRUE,0.01554389666,1790.686474,27.8342455,586.8606061
Serbia,2021-08-03,3,2021-09-01,21I.Delta,2022-04-03,29,TRUE,0.009535691308,3331.647826,31.76956522,1450.479199
Djibouti,2021-08-06,3,2021-09-16,21I.Delta,2022-04-06,41,TRUE,0.0131270903,26.87640449,0.3528089888,6.054047484
Dominican Republic,2021-08-16,4,2021-10-12,21I.Delta,2022-04-16,57,TRUE,0.01110411196,790.7514825,8.780592992,326.0193177
Paraguay,2021-08-18,1,2021-08-18,21I.Delta,2022-04-18,0,TRUE,0.03388288403,484.345339,16.41101695,
Cameroon,2021-08-28,3,2021-09-25,21I.Delta,2022-04-28,28,TRUE,0.01601610977,227.1648936,3.638297872,78.05221675
Thailand,2021-08-30,85,2021-11-08,21I.Delta,2022-04-30,70,TRUE,0.009973218141,6882.181762,68.6375,11121.10825
