Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Indonesia,2021-01-25,-0.10561461526266794,2021-06-02,20H.Beta.V2,2021-09-25,128,True,0.5813889762887676,-0.1146460427131763,-0.13048160753241148,-0.12761185539772524
Oman,2021-01-27,-0.10599231140201425,2021-04-23,20H.Beta.V2,2021-09-27,86,True,-0.6122243222180359,-0.11555882158600511,-0.13333847559740183,-0.259009707994707
Italy,2021-01-29,-0.10354987636757475,2021-08-05,20H.Beta.V2,2021-09-29,188,True,0.6840007188328412,-0.11496443428868916,-0.13089572084565965,-0.025779009652696895
Philippines,2021-01-31,-0.025341595780264656,2021-08-22,20H.Beta.V2,2021-10-01,203,True,-0.14264781714932032,0.00879469420467573,0.006964904947419212,-0.11063304231939367
Guinea-Bissau,2021-02-01,-0.10614338985775278,2021-02-01,20H.Beta.V2,2021-10-02,0,True,-0.1569346197847891,-0.1166186104401913,-0.13405538047379367,-0.11063304231939367
Gabon,2021-02-01,-0.10604267088726042,2021-04-11,20H.Beta.V2,2021-10-02,69,True,-0.9106087904565281,-0.11649951121039379,-0.13401673680028112,-0.26932062862503975
Togo,2021-02-03,-0.10604267088726042,2021-04-01,20H.Beta.V2,2021-10-04,57,True,-0.6230354546546218,-0.11659120331189043,-0.1340425578113243,-0.270712713134762
Thailand,2021-02-03,-0.10402829147741342,2021-09-14,20H.Beta.V2,2021-10-04,223,True,-0.6181923216279848,-0.11186232002420547,-0.1308457737966944,-0.14397467327608107
Nigeria,2021-02-05,-0.1060930303725066,2021-07-26,20H.Beta.V2,2021-10-06,171,True,-0.4760812000414231,-0.11658135714965316,-0.13402902533663058,-0.27001100491183844
Seychelles,2021-02-05,-0.10543835706430632,2021-06-01,20H.Beta.V2,2021-10-06,116,True,-1.0974471569597972,-0.11642542575620293,-0.13402336285457764,-0.27091470779304666
Singapore,2021-02-07,-0.101031902105266,2021-07-10,20H.Beta.V2,2021-10-08,153,True,-1.2953749593246697,-0.11614297337297348,-0.1340512427786485,-0.27236057882310405
Poland,2021-02-08,-0.10498512169709075,2021-07-10,20H.Beta.V2,2021-10-09,152,True,0.46405442223258836,-0.1156066809920823,-0.13233110591620864,-0.02601419511398024
Slovakia,2021-02-08,-0.10538799757906014,2021-06-27,20H.Beta.V2,2021-10-09,139,True,-0.22212612555964117,-0.11614064152253792,-0.13355453722325558,-0.22628177156772658
Croatia,2021-02-09,-0.10528727860856779,2021-04-24,20H.Beta.V2,2021-10-10,74,True,0.12727405930824018,-0.11637842892153635,-0.13372076928870855,-0.24606370943538228
Slovenia,2021-02-09,-0.10541317732168323,2021-03-20,20H.Beta.V2,2021-10-10,39,True,-0.003923550032479955,-0.11657595576251024,-0.13400000602414647,-0.25440769912560296
Costa Rica,2021-02-10,-0.10584123294627572,2021-07-08,20H.Beta.V2,2021-10-11,148,True,-0.46880715369115417,-0.11545210037804438,-0.133106245236134,-0.24032539407516046
Central African Republic,2021-02-11,-0.10614338985775278,2021-02-11,20H.Beta.V2,2021-10-12,0,True,-0.46545137572805034,-0.1166126712485072,-0.1340542027961397,-0.24032539407516046
Uganda,2021-02-13,-0.10579087346102956,2021-06-14,20H.Beta.V2,2021-10-14,121,True,-0.8607002704982444,-0.11611723496470137,-0.13383955196701616,-0.27057386278408974
Czech Republic,2021-02-16,-0.10422972941839811,2021-08-31,20H.Beta.V2,2021-10-17,196,True,-0.08645758621139817,-0.11440825461486642,-0.13145198875154582,-0.22216417317032167
Estonia,2021-02-17,-0.10523691912332163,2021-04-23,20H.Beta.V2,2021-10-18,65,True,-0.6858416102375566,-0.11648221628209074,-0.133978213604896,-0.2460202576382029
Monaco,2021-02-22,-0.10614338985775278,2021-02-22,20H.Beta.V2,2021-10-23,0,True,-0.5301998813086876,-0.11662443042324364,-0.13406426511552152,-0.2460202576382029
Ethiopia,2021-02-22,-0.10606785062988351,2021-05-27,20H.Beta.V2,2021-10-23,94,True,-0.28304405796831217,-0.1158078391215801,-0.1332525720591596,-0.23778655604399404
Iceland,2021-02-28,-0.1060930303725066,2021-07-19,20H.Beta.V2,2021-10-29,141,True,-1.0270511328223273,-0.1166304437583616,-0.13406923102202534,-0.27277203831880326
Somalia,2021-02-28,-0.10606785062988351,2021-02-28,20H.Beta.V2,2021-10-29,0,True,0.9359586188787278,-0.1161898523335145,-0.1331240548868357,-0.27277203831880326
Sri Lanka,2021-03-02,-0.10599231140201425,2021-07-10,20H.Beta.V2,2021-10-31,130,True,-0.45937621036274634,-0.11635102830039411,-0.13383804501648483,-0.2334568698189485
Lithuania,2021-03-02,-0.10591677217414498,2021-04-09,20H.Beta.V2,2021-10-31,38,True,-0.20985771196472297,-0.11660752604616245,-0.13404425269439346,-0.2576936132709286
Côte d'Ivoire,2021-03-06,-0.10606785062988351,2021-04-13,20H.Beta.V2,2021-11-04,38,True,-0.9251935429261775,-0.11636348335974142,-0.13396598130488047,-0.26544651855610507
Brazil,2021-03-07,-0.10591677217414498,2021-08-12,20H.Beta.V2,2021-11-05,158,True,0.5925944703390396,-0.11604288931166472,-0.132999849760881,1.2066152325531723
Jordan,2021-03-07,-0.10604267088726042,2021-04-18,20H.Beta.V2,2021-11-05,42,True,-0.5060799556466299,-0.1149307080251599,-0.13274012101075844,-0.11447185682698656
Latvia,2021-03-08,-0.10591677217414498,2021-07-01,20H.Beta.V2,2021-11-06,115,True,-0.07122459193563278,-0.1165705841099534,-0.1339971168613752,-0.2619099827550598
North Macedonia,2021-03-10,-0.10614338985775278,2021-03-10,20H.Beta.V2,2021-11-08,0,True,0.712296000157841,-0.11658348525483034,-0.13397716028363538,-0.2619099827550598
Djibouti,2021-03-15,-0.1028700233167514,2021-05-07,20H.Beta.V2,2021-11-13,53,True,-0.43336868618710095,-0.1155502613424385,-0.1331502991692598,-0.2702300296539141
Pakistan,2021-03-15,-0.10412901044790576,2021-07-22,20H.Beta.V2,2021-11-13,129,True,0.24672192545238644,-0.10119377283513141,-0.11104218402226193,-0.1989210678834244
Namibia,2021-03-17,-0.1048844027265984,2021-06-17,20H.Beta.V2,2021-11-15,92,True,-0.2462488349231546,-0.10928907071714292,-0.1265309138784644,-0.26727923910795026
Suriname,2021-03-19,-0.10604267088726042,2021-03-31,20H.Beta.V2,2021-11-17,12,True,0.0029959650105674395,-0.1166173727411417,-0.1340519045782802,-0.2727717946383853
Romania,2021-03-24,-0.10596713165939116,2021-05-26,20H.Beta.V2,2021-11-22,63,True,0.5924936537329552,-0.1162968941885681,-0.13346161775233364,-0.21347087303175505
Taiwan,2021-03-24,-0.10604267088726042,2021-04-26,20H.Beta.V2,2021-11-22,33,True,-0.5854686160444953,-0.1166194939336472,-0.1340611339853824,-0.2728334658129512
Sudan,2021-03-27,-0.1058664126888988,2021-03-29,20H.Beta.V2,2021-11-25,2,True,3.1175388405602473,-0.11524707999994771,-0.12825711856301097,-0.2728974035816363
Liberia,2021-03-31,-0.10601749114463734,2021-05-20,20H.Beta.V2,2021-11-29,50,True,1.401321548759954,-0.1165913376845004,-0.13396635253743228,-0.27285548556915784
South Sudan,2021-03-31,-0.1060930303725066,2021-04-29,20H.Beta.V2,2021-11-29,29,True,-0.59107201400205,-0.1165531894491234,-0.13401468047562068,-0.2725777178811478
Iran,2021-04-03,-0.10611821011512969,2021-04-03,20H.Beta.V2,2021-12-02,0,True,0.927099876175992,-0.11242160101042528,-0.1250889910952481,-0.2725777178811478
Mexico,2021-04-03,-0.1056901544905372,2021-05-16,20H.Beta.V2,2021-12-02,43,True,5.046492969724859,-0.11622030756064151,-0.13159605968504373,-0.19657111635520183
Bahrain,2021-04-04,-0.1058664126888988,2021-06-18,20H.Beta.V2,2021-12-03,75,True,-0.9965037154523575,-0.1161986855352218,-0.1339313884019364,-0.23221137437894954
Chile,2021-04-06,-0.10606785062988351,2021-06-23,20H.Beta.V2,2021-12-05,78,True,0.09725558472593815,-0.11651971297487045,-0.13391875856056418,-0.12052378753672274
Malta,2021-04-09,-0.1060930303725066,2021-06-01,20H.Beta.V2,2021-12-08,53,True,-0.38903051688532025,-0.11654857275155807,-0.13399567858508235,-0.27248016284211457
Saudi Arabia,2021-04-15,-0.10581605320365264,2021-06-11,20H.Beta.V2,2021-12-14,57,True,-0.21419074980017633,-0.10183395252185616,-0.11842907571179274,-0.2468275941353342
Guatemala,2021-04-19,-0.10614338985775278,2021-04-19,20H.Beta.V2,2021-12-18,0,True,1.0086208312026663,-0.11648888475361263,-0.13375471516244714,-0.2468275941353342
Argentina,2021-04-24,-0.10614338985775278,2021-04-24,20H.Beta.V2,2021-12-23,0,True,0.15452203519207863,-0.11649840975546147,-0.13388280760446988,-0.2468275941353342
Tunisia,2021-04-24,-0.10606785062988351,2021-05-28,20H.Beta.V2,2021-12-23,34,True,1.1882732616092369,-0.10958749891717039,-0.11730813246236906,-0.24390895914649724
Georgia,2021-05-23,-0.10614338985775278,2021-05-23,20H.Beta.V2,2022-01-21,0,True,-0.39085857163172427,-0.11642492137979962,-0.13388572645464006,-0.24390895914649724
Benin,2021-05-23,-0.10614338985775278,2021-05-23,20H.Beta.V2,2022-01-21,0,True,-0.46713513172070903,-0.11662438357362478,-0.13406381810292411,-0.24390895914649724
Burundi,2021-05-27,-0.10604267088726042,2021-05-31,20H.Beta.V2,2022-01-25,4,True,-1.2486029571984045,-0.11652770010862509,-0.13406104124975185,-0.2720068804118674
Cambodia,2021-05-31,-0.10614338985775278,2021-05-31,20H.Beta.V2,2022-01-29,0,True,-0.8446357852181936,-0.11662728062001056,-0.1340676207055316,-0.2720068804118674
Bulgaria,2021-06-09,-0.1060930303725066,2021-07-01,20H.Beta.V2,2022-02-07,22,True,1.6178531938696559,-0.11659296893048776,-0.13396273427589334,-0.27081198626868597
Morocco,2021-06-17,-0.10614338985775278,2021-06-17,20H.Beta.V2,2022-02-15,0,True,-0.12436512864167787,-0.11618072004209652,-0.1335550578559807,-0.27081198626868597
Andorra,2021-07-15,-0.10611821011512969,2021-07-19,20H.Beta.V2,2022-03-15,4,True,-0.725097630058651,-0.11641462703531504,-0.13394485859599206,-0.2723118541001444
Japan,2021-06-11,-0.10606785062988351,2021-08-21,Delta.299I,2022-02-09,71,True,-0.4979184243131245,-0.11662144633646075,-0.13406170028909611,-0.12823650006626475
Morocco,2021-06-20,-0.10511102041020619,2021-10-23,Delta.299I,2022-02-18,125,True,-0.2681634139624374,-0.08262931886999705,-0.09986098033585666,-0.16616239044779638
Israel,2021-06-28,-0.10581605320365264,2021-09-02,Delta.299I,2022-02-26,66,True,-0.8872564197547494,-0.11646753092877722,-0.13400033140513742,-0.18806723298343037
Netherlands,2021-06-30,-0.09443480953801704,2021-11-17,Delta.299I,2022-02-28,140,True,-0.7856827638904118,-0.09806233277762626,-0.1244503942416995,0.17051281095852322
Ghana,2021-06-30,-0.10614338985775278,2021-06-30,Delta.299I,2022-02-28,0,True,-0.762714199836613,-0.11661510602222779,-0.13406073964978174,0.17051281095852322
Belgium,2021-07-03,-0.07731258455431747,2021-11-23,Delta.299I,2022-03-03,143,True,-0.20918087326319487,-0.10958295296944442,-0.12658626211071317,-0.20184458381755588
Germany,2021-07-04,-0.08856792950683763,2021-11-17,Delta.299I,2022-03-04,136,True,-0.01401707016070386,-0.11325419576613617,-0.12986244985481118,-0.057549554991403976
UK,2021-07-05,-0.09886644423968045,2021-11-22,Delta.299I,2022-03-05,140,True,-0.3334320483334372,-0.10781511457463915,-0.12574240514786528,11.665562858419579
France,2021-07-06,-0.07920106525104904,2021-11-20,Delta.299I,2022-03-06,137,True,-0.23684729663930604,0.08643769488360319,0.0762301538401023,3.2230828573285573
Canada,2021-07-08,-0.10279448408888213,2021-10-20,Delta.299I,2022-03-08,104,True,-0.16609319892244478,-0.10992128458378247,-0.12667281013122467,0.8526033454497197
Italy,2021-07-09,-0.10201391206756641,2021-11-10,Delta.299I,2022-03-09,124,True,0.5586452789766115,-0.11371514942775668,-0.12886179237872666,-0.15941483176043314
Spain,2021-07-14,-0.09841320887246488,2021-11-09,Delta.299I,2022-03-14,118,True,-0.13516131859360953,-0.1111678273662187,-0.12788754100959962,-0.10565609086860595
Switzerland,2021-07-15,-0.10349951688232857,2021-10-27,Delta.299I,2022-03-15,104,True,-0.44575159148527305,-0.11631817511381168,-0.13380689324297929,-0.22902973254552988
Sweden,2021-07-16,-0.1038772130216749,2021-11-18,Delta.299I,2022-03-16,125,True,-0.4577192081062254,-0.11645005379193495,-0.1339195318507417,-0.2538642422467555
South Korea,2021-07-20,-0.10516137989545236,2021-10-21,Delta.299I,2022-03-20,93,True,-0.7965285353784682,-0.11631136087668474,-0.1339070170306824,-0.22782308767928264
Denmark,2021-07-20,-0.09375495648719367,2021-11-05,Delta.299I,2022-03-20,108,True,-0.8660543994713815,-0.1158805023724259,-0.13373745887083824,-0.22042687806332928
USA,2021-07-20,-0.09619739152163317,2021-11-20,Delta.299I,2022-03-20,123,True,-0.22441917911991513,-0.11282739365548788,-0.13008554326199562,2.5856368791869855
Ireland,2021-07-27,-0.10611821011512969,2021-08-04,Delta.299I,2022-03-27,8,True,-0.19659069425795445,-0.11662757665403393,-0.13406548097915139,-0.24170306821019139
Austria,2021-07-27,-0.10611821011512969,2021-08-28,Delta.299I,2022-03-27,32,True,-0.24939505470980122,-0.11659986631924846,-0.1340372973787767,-0.2524324540952723
Finland,2021-07-28,-0.10604267088726042,2021-08-31,Delta.299I,2022-03-28,34,True,-0.7654500197656959,-0.11662311004980311,-0.13406508040041518,-0.25636826706296556
Norway,2021-08-02,-0.10400311173479033,2021-10-25,Delta.299I,2022-04-02,84,True,-1.0289065419693075,-0.1165027715460171,-0.13403238075621282,-0.25241394027471936
Romania,2021-08-04,-0.10614338985775278,2021-08-04,Delta.299I,2022-04-04,0,True,0.8468020900501558,-0.11658921161225128,-0.13398287716688131,-0.25241394027471936
Estonia,2021-08-12,-0.10584123294627572,2021-09-17,Delta.299I,2022-04-12,36,True,-0.7228604885591379,-0.11656608321661992,-0.13403183179410877,-0.26436585069370305
Iceland,2021-08-12,-0.10614338985775278,2021-08-12,Delta.299I,2022-04-12,0,True,-1.1112426513204252,-0.1166309081600227,-0.13406939713567917,-0.26436585069370305
Qatar,2021-08-13,-0.10581605320365264,2021-09-17,Delta.299I,2022-04-13,35,True,-1.1579769885662112,-0.11619971232714899,-0.13399743849788065,-0.268314775526925
Portugal,2021-08-16,-0.10576569371840647,2021-11-16,Delta.299I,2022-04-16,92,True,-0.1999291177008099,-0.11639133917199322,-0.13381261866438884,-0.24990486069285117
Singapore,2021-08-18,-0.10614338985775278,2021-08-18,Delta.299I,2022-04-18,0,True,-1.2871589280124418,-0.11662876865057,-0.13406936596033867,-0.24990486069285117
Chile,2021-08-23,-0.10614338985775278,2021-08-23,Delta.299I,2022-04-23,0,True,0.21288196317009814,-0.11660147011020064,-0.1340259339564973,-0.24990486069285117
Slovenia,2021-08-30,-0.10611821011512969,2021-08-31,Delta.299I,2022-04-30,1,True,-0.18658281173652133,-0.11662650449443637,-0.13406428466189402,-0.25969814235300637
Lithuania,2021-09-03,-0.10614338985775278,2021-09-03,Delta.299I,2022-05-04,0,True,-0.2833704909226413,-0.11662810956669646,-0.1340663143482757,-0.25969814235300637
Turkey,2021-09-10,-0.10614338985775278,2021-09-10,Delta.299I,2022-05-11,0,True,-0.715862119052622,-0.1165952127968772,-0.13404840909287719,-0.25969814235300637
Mexico,2021-09-13,-0.1060930303725066,2021-09-23,Delta.299I,2022-05-14,10,True,3.902845740152852,-0.11653297777369555,-0.13358379826513883,-0.0662026507902155
Poland,2021-09-16,-0.10601749114463734,2021-10-26,Delta.299I,2022-05-17,40,True,0.4348225319026976,-0.11649589555458045,-0.13384348242764324,-0.22577638444459622
Bahrain,2021-10-08,-0.1060930303725066,2021-10-26,Delta.299I,2022-06-08,18,True,-0.9877537533483578,-0.11651710115137807,-0.1340320848067689,-0.27133259963821804
Croatia,2021-11-09,-0.10614338985775278,2021-11-09,Delta.299I,2022-07-10,0,True,-0.03002205304639427,-0.11661989163145824,-0.13405543819175067,-0.27133259963821804
Canada,2021-04-02,0.07980900941374917,2021-09-13,Delta.N.412R,2021-12-01,164,True,-0.12119671923084244,0.22289383568695295,0.2545757064208523,0.7047859022168337
USA,2021-07-12,-0.1056901544905372,2021-09-29,Delta.N.412R,2022-03-12,79,True,-0.23382000165392203,-0.11646528933769514,-0.13389708259948324,2.9285993465674003
UK,2021-08-09,-0.10604267088726042,2021-09-29,Delta.N.412R,2022-04-09,51,True,-0.12590602496529196,-0.11651193297297842,-0.13393337207923028,11.189905441427289
Norway,2021-08-18,-0.10614338985775278,2021-08-18,Delta.N.412R,2022-04-18,0,True,-0.9529231310189606,-0.11663021566036046,-0.13406908885434946,11.189905441427289
India,2021-08-27,-0.10614338985775278,2021-08-27,Delta.N.412R,2022-04-27,0,True,-0.41127740313028277,-0.1164587201158395,-0.13391914292027118,11.189905441427289
Netherlands,2021-09-08,-0.1060930303725066,2021-09-14,Delta.N.412R,2022-05-09,6,True,-0.7026168590377678,-0.11653179387816907,-0.13401013805256365,-0.003958535062585776
Switzerland,2021-09-15,-0.10614338985775278,2021-09-15,Delta.N.412R,2022-05-16,0,True,-0.4102067785868584,-0.11662851885430252,-0.1340670531340252,-0.003958535062585776
Spain,2020-11-18,-0.09992399342985014,2021-11-19,Delta.ORF1a3059F,2021-07-19,366,False,-0.14321987710739342,-0.11218964699637557,-0.12907748869667274,-0.030172449944135676
Gambia,2021-02-08,-0.10206427155281259,2021-08-23,Delta.ORF1a3059F,2021-10-09,196,True,0.8567202652580872,-0.11573649197369158,-0.1322199871233441,-0.27242545788814965
Senegal,2021-04-02,-0.10546353680692941,2021-10-25,Delta.ORF1a3059F,2021-12-01,206,True,0.41744518350970056,-0.11444473278326395,-0.1304558534344163,-0.26721816583835023
Belgium,2021-06-04,-0.09174057707734666,2021-11-26,Delta.ORF1a3059F,2022-02-02,175,True,-0.24734793293306875,-0.11296501633312671,-0.13030895644730375,-0.2093206898060188
Austria,2021-06-23,-0.10221535000855111,2021-11-02,Delta.ORF1a3059F,2022-02-21,132,True,-0.4018062502445308,-0.11359995429861024,-0.1314017736885098,-0.2408233927593313
Italy,2021-06-23,-0.10012543137083484,2021-11-20,Delta.ORF1a3059F,2022-02-21,150,True,0.5324045872229359,-0.11231120000232178,-0.12646151661667962,-0.16232409710363987
Germany,2021-06-28,-0.08249961153467351,2021-11-12,Delta.ORF1a3059F,2022-02-26,137,True,0.02362765141004708,-0.11225544412332703,-0.12846290572563618,-0.08176491058982939
USA,2021-06-28,-0.08524420348059006,2021-11-19,Delta.ORF1a3059F,2022-02-26,144,True,-0.22401494250287265,-0.10865644410784134,-0.12571415365615543,2.456148776703134
Togo,2021-06-29,-0.10606785062988351,2021-07-31,Delta.ORF1a3059F,2022-02-27,32,True,-0.6715305802974005,-0.11658373461977983,-0.13403971872385326,-0.27156232010348796
France,2021-06-29,-0.04316885355741068,2021-11-18,Delta.ORF1a3059F,2022-02-27,142,True,-0.2310539615667076,0.35498311166857854,0.356914274818837,3.2970613032495084
UK,2021-07-04,-0.05412204159845379,2021-11-24,Delta.ORF1a3059F,2022-03-04,143,True,-0.33985993011811744,-0.053249757149861,-0.07458848577625382,11.691497332912757
Lebanon,2021-07-06,-0.1060930303725066,2021-07-08,Delta.ORF1a3059F,2022-03-06,2,True,-0.34258726041282955,-0.11629477323780926,-0.1337545274285451,-0.2631260466092402
Japan,2021-07-06,-0.10561461526266794,2021-10-14,Delta.ORF1a3059F,2022-03-06,100,True,-0.6099570239297656,-0.1165589394642162,-0.1340200031562489,0.014548282074604353
Netherlands,2021-07-07,-0.10259304614789742,2021-11-14,Delta.ORF1a3059F,2022-03-07,130,True,-0.7734168690729717,-0.11112410838899042,-0.13115294259053367,0.13897332995945083
Switzerland,2021-07-09,-0.09710386225606432,2021-11-20,Delta.ORF1a3059F,2022-03-09,134,True,-0.5011179674629828,-0.11547953334669607,-0.13316374971277314,-0.2303020588386866
Croatia,2021-07-09,-0.10599231140201425,2021-11-09,Delta.ORF1a3059F,2022-03-09,123,True,-0.03002205304639427,-0.1165514306021091,-0.13397118618717385,-0.24906982895441754
Ireland,2021-07-12,-0.1032477194560977,2021-11-06,Delta.ORF1a3059F,2022-03-12,117,True,-0.522243715016006,-0.11630179163796138,-0.13381692400192516,-0.23623886425010243
Brazil,2021-07-12,-0.0841362948051742,2021-11-12,Delta.ORF1a3059F,2022-03-12,123,True,0.5851358150038112,-0.060943383373146254,-0.03323034626587536,0.2645256435490125
