Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Burkina Faso,2020-08-12,31,2021-04-23,S.H69-,2021-04-12,254,False,0.01,1324,16,59.62
Czech Republic,2020-08-14,4949,2021-11-26,S.H69-,2021-04-14,469,False,0.02,182705,2854,4394.65
Iceland,2020-08-15,708,2021-07-29,S.H69-,2021-04-15,348,False,0.0,238,1,13.09
New Zealand,2020-08-24,149,2021-07-03,S.H69-,2021-04-24,313,False,0.01,83,1,6.95
Austria,2020-08-24,3716,2021-11-28,S.H69-,2021-04-24,461,False,0.01,100226,1086,1905.8
Croatia,2020-08-24,4651,2021-08-27,S.H69-,2021-04-24,368,False,0.02,39988,894,1153.96
Uganda,2020-08-26,69,2021-06-15,S.H69-,2021-04-26,293,False,0.01,2485,18,170.85
Canada,2020-08-30,33305,2021-11-23,S.H69-,2021-04-30,450,False,0.02,1796910,29976,64596.17
Hungary,2020-09-02,32,2021-02-26,S.H69-,2021-05-03,177,True,0.04,22246,786,2762.19
Norway,2020-09-09,14117,2021-10-08,S.H69-,2021-05-10,394,False,0.0,20778,94,457.6
Estonia,2020-09-13,3367,2021-07-28,S.H69-,2021-05-14,318,False,0.01,15487,149,543.16
South Korea,2020-09-20,1230,2021-10-24,S.H69-,2021-05-21,399,False,0.01,10228,81,752.6
Cyprus,2020-09-23,83,2021-01-27,S.H69-,2021-05-24,126,True,0.01,10847,68,258.01
Greece,2020-09-25,5632,2021-09-30,S.H69-,2021-05-26,370,False,0.02,76085,1721,1724.97
Serbia,2020-09-28,85,2021-08-26,S.H69-,2021-05-29,332,False,0.01,92533,892,2492.8
Netherlands,2020-10-01,29897,2021-11-26,S.H69-,2021-06-01,421,False,0.01,1324763,9950,25579.5
United Arab Emirates,2020-10-01,384,2021-02-13,S.H69-,2021-06-01,135,True,0.0,45811,133,1682.21
Bangladesh,2020-10-07,136,2021-08-01,S.H69-,2021-06-07,298,False,0.02,23300,386,2274.01
Romania,2020-10-11,1749,2021-11-11,S.H69-,2021-06-11,396,False,0.03,120743,3643,2863.49
Japan,2020-10-17,47912,2021-09-24,S.H69-,2021-06-17,342,False,0.01,159744,1644,3994.74
Luxembourg,2020-10-19,5012,2021-07-28,S.H69-,2021-06-19,282,False,0.01,5646,63,194.19
Poland,2020-10-21,14632,2021-11-21,S.H69-,2021-06-21,396,False,0.02,380597,9195,6846.57
Liechtenstein,2020-10-23,49,2021-06-10,S.H69-,2021-06-23,230,True,0.02,289,6,10.71
Belgium,2020-10-27,21062,2021-11-24,S.H69-,2021-06-27,393,False,0.02,134994,2177,2407.9
Ireland,2020-10-28,13879,2021-10-28,S.H69-,2021-06-28,365,False,0.01,38087,473,934.4
Lithuania,2020-10-30,9484,2021-10-21,S.H69-,2021-06-30,356,False,0.01,39191,573,814.95
Ghana,2020-10-30,481,2021-07-07,S.H69-,2021-06-30,250,False,0.01,8071,67,238.53
Argentina,2020-11-04,346,2021-10-18,S.H69-,2021-07-05,348,False,0.02,87542,1921,14154.77
Mauritius,2020-11-06,3,2021-02-01,S.H69-,2021-07-07,87,True,0.02,2,1,1.12
Portugal,2020-11-09,4735,2021-11-27,S.H69-,2021-07-10,383,False,0.02,74912,1210,2097.34
Georgia,2020-11-14,102,2021-11-03,S.H69-,2021-07-15,354,False,0.01,46962,653,1430.72
Israel,2020-11-15,8231,2021-11-24,S.H69-,2021-07-16,374,False,0.01,120957,738,2545.63
Bosnia and Herzegovina,2020-11-20,87,2021-06-28,S.H69-,2021-07-21,220,True,0.05,12840,605,640.28
Malawi,2020-11-25,4,2021-03-15,S.H69-,2021-07-26,110,True,0.03,57,2,327.36
Finland,2020-11-30,6976,2021-09-20,S.H69-,2021-07-31,294,False,0.01,12580,101,356.34
Zambia,2020-12-01,6,2021-09-02,S.H69-,2021-08-01,275,False,0.02,625,11,708.28
Philippines,2020-12-07,2817,2021-08-28,S.H69-,2021-08-07,264,False,0.02,118996,2030,5719.7
Singapore,2020-12-08,193,2021-07-10,S.H69-,2021-08-08,214,True,0.0,475,1,21.3
Albania,2020-12-10,28,2021-07-13,S.H69-,2021-08-10,215,True,0.02,17766,330,435.42
Angola,2020-12-11,164,2021-07-19,S.H69-,2021-08-11,220,True,0.02,1951,47,116.29
Senegal,2020-12-11,48,2021-06-10,S.H69-,2021-08-11,181,True,0.03,2182,60,153.3
Lebanon,2020-12-12,799,2021-07-14,S.H69-,2021-08-12,214,True,0.01,92460,1328,2055.5
Barbados,2020-12-12,46,2021-07-25,S.H69-,2021-08-12,225,True,0.01,562,7,18.8
Bulgaria,2020-12-13,3086,2021-09-30,S.H69-,2021-08-13,291,False,0.04,48221,2006,1103.66
Nigeria,2020-12-14,826,2021-09-29,S.H69-,2021-08-14,289,False,0.01,16946,223,325.91
Dominica,2020-12-16,5,2021-04-01,S.H69-,2021-08-16,106,True,0.0,29,0,0.79
Saint Lucia,2020-12-17,35,2021-07-26,S.H69-,2021-08-17,221,True,0.02,918,15,26.19
Jordan,2020-12-20,162,2021-11-01,S.H69-,2021-08-20,316,False,0.01,71358,913,1953.87
Jamaica,2020-12-21,207,2021-07-18,S.H69-,2021-08-21,209,True,0.02,7057,160,230.99
Qatar,2020-12-22,216,2021-06-07,S.H69-,2021-08-22,167,True,0.0,6362,17,529.93
Oman,2020-12-22,145,2021-07-06,S.H69-,2021-08-22,196,True,0.01,34318,412,727.35
Chile,2020-12-22,362,2021-11-07,S.H69-,2021-08-22,320,False,0.02,11604,258,3993.6
Pakistan,2020-12-25,446,2021-08-25,S.H69-,2021-08-25,243,False,0.02,99594,2212,2843.21
Egypt,2020-12-25,24,2021-06-16,S.H69-,2021-08-25,173,True,0.06,7552,432,782.27
Dominican Republic,2020-12-27,28,2021-05-21,S.H69-,2021-08-27,145,True,0.01,4252,55,717.39
Iraq,2020-12-27,84,2021-07-06,S.H69-,2021-08-27,191,True,0.01,204237,2557,4614.68
Fiji,2020-12-28,5,2021-04-22,S.H69-,2021-08-28,115,True,0.02,1,1,0.2
Gabon,2020-12-28,61,2021-09-30,S.H69-,2021-08-28,276,False,0.01,2414,15,70.74
Rwanda,2020-12-28,17,2021-08-01,S.H69-,2021-08-28,216,True,0.01,746,9,196.78
Ukraine,2020-12-29,120,2021-09-16,S.H69-,2021-08-29,261,False,0.02,207122,4946,5751.32
Peru,2020-12-31,191,2021-10-29,S.H69-,2021-08-31,302,False,0.09,13846,1261,4314.6
Palestine,2020-12-31,1,2020-12-31,S.H69-,2021-08-31,0,True,0.01,1381,14,4314.6
North Macedonia,2021-01-01,354,2021-07-13,S.H69-,2021-09-01,193,True,0.04,24803,874,467.47
Sri Lanka,2021-01-02,425,2021-09-16,S.H69-,2021-09-02,257,False,0.02,31934,757,1623.25
Guinea-Bissau,2021-01-04,32,2021-02-05,S.H69-,2021-09-04,32,True,0.02,436,8,6.63
Kosovo,2021-01-04,29,2021-07-29,S.H69-,2021-09-04,206,True,0.02,1279,27,319.78
Indonesia,2021-01-05,106,2021-10-06,S.H69-,2021-09-05,274,False,0.03,22658,765,13399.59
Ecuador,2021-01-05,255,2021-09-12,S.H69-,2021-09-05,250,False,0.06,13288,854,1272.37
Gambia,2021-01-06,68,2021-05-20,S.H69-,2021-09-06,134,True,0.03,242,8,18.88
Vietnam,2021-01-08,11,2021-05-22,S.H69-,2021-09-08,134,True,0.01,12,1,16.93
Morocco,2021-01-08,92,2021-07-22,S.H69-,2021-09-08,195,True,0.02,46021,772,447.25
Iran,2021-01-08,111,2021-07-19,S.H69-,2021-09-08,192,True,0.02,443588,10922,12454.43
Mozambique,2021-01-09,4,2021-05-07,S.H69-,2021-09-09,118,True,0.01,92,2,412.94
Niger,2021-01-09,8,2021-04-01,S.H69-,2021-09-09,82,True,0.04,788,30,11.55
Trinidad and Tobago,2021-01-12,9,2021-05-04,S.H69-,2021-09-12,112,True,0.02,37,1,22.56
Latvia,2021-01-12,3224,2021-07-06,S.H69-,2021-09-12,175,True,0.02,20142,371,513.06
Sierra Leone,2021-01-13,1,2021-01-13,S.H69-,2021-09-13,0,True,0.03,33,1,513.06
Montenegro,2021-01-17,62,2021-08-05,S.H69-,2021-09-17,200,True,0.02,7183,115,218.18
Cabo Verde,2021-01-18,4,2021-02-03,S.H69-,2021-09-18,16,True,0.01,1161,12,73.77
Central African Republic,2021-01-20,33,2021-04-26,S.H69-,2021-09-20,96,True,0.01,787,11,9.52
Kuwait,2021-01-21,34,2021-07-01,S.H69-,2021-09-21,161,True,0.01,13093,73,1258.75
South Sudan,2021-01-23,45,2021-05-26,S.H69-,2021-09-23,123,True,0.01,1217,14,60.75
Cameroon,2021-01-26,35,2021-09-17,S.H69-,2021-09-26,234,True,0.02,2651,43,266.36
Moldova,2021-01-27,25,2021-06-24,S.H69-,2021-09-27,148,True,0.02,30523,736,753.08
Congo (Kinshasa),2021-01-28,16,2021-07-11,S.H69-,2021-09-28,164,True,0.02,2053,46,104.58
Belize,2021-01-29,27,2021-08-08,S.H69-,2021-09-29,191,True,0.02,561,14,10.21
Benin,2021-01-30,109,2021-07-01,S.H69-,2021-09-30,152,True,0.01,792,11,26.83
Azerbaijan,2021-02-01,3,2021-02-07,S.H69-,2021-10-02,6,True,0.01,27739,379,142.79
Cambodia,2021-02-03,809,2021-10-30,S.H69-,2021-10-04,269,False,0.02,13154,309,533.62
Monaco,2021-02-04,3,2021-04-17,S.H69-,2021-10-05,72,True,0.01,27,1,11.06
Equatorial Guinea,2021-02-06,3,2021-02-09,S.H69-,2021-10-07,3,True,0.02,51,1,14.4
Djibouti,2021-02-12,79,2021-05-20,S.H69-,2021-10-13,97,True,0.01,680,9,75.42
Antigua and Barbuda,2021-02-14,19,2021-07-25,S.H69-,2021-10-15,161,True,0.03,84,3,3.64
Bahrain,2021-02-14,87,2021-11-06,S.H69-,2021-10-15,265,False,0.01,3408,18,697.09
Ethiopia,2021-02-17,27,2021-06-10,S.H69-,2021-10-18,113,True,0.02,5778,90,1281.74
Libya,2021-02-18,12,2021-06-07,S.H69-,2021-10-19,109,True,0.02,31281,525,574.25
Suriname,2021-02-18,46,2021-08-09,S.H69-,2021-10-19,172,True,0.03,376,10,118.29
Tunisia,2021-02-20,9,2021-05-20,S.H69-,2021-10-21,89,True,0.04,15794,576,1276.89
Costa Rica,2021-02-22,109,2021-06-29,S.H69-,2021-10-23,127,True,0.01,9816,125,1413.04
Belarus,2021-02-23,5,2021-03-25,S.H69-,2021-10-24,30,True,0.01,49218,343,1116.57
Congo (Brazzaville),2021-02-25,84,2021-07-28,S.H69-,2021-10-26,153,True,0.01,1238,17,30.05
Paraguay,2021-02-28,8,2021-08-07,S.H69-,2021-10-29,160,True,0.03,3855,130,2097.89
Venezuela,2021-02-28,9,2021-07-03,S.H69-,2021-10-29,125,True,0.01,13374,154,1157.21
Somalia,2021-02-28,6,2021-03-05,S.H69-,2021-10-29,5,True,0.03,736,26,129.94
Kazakhstan,2021-03-02,183,2021-08-17,S.H69-,2021-10-31,168,True,0.02,106523,1613,2591.41
Sudan,2021-03-04,24,2021-03-28,S.H69-,2021-11-02,24,True,0.06,2845,184,40.79
Guatemala,2021-03-11,18,2021-07-31,S.H69-,2021-11-09,142,True,0.03,4556,128,1217.64
Grenada,2021-03-12,3,2021-06-24,S.H69-,2021-11-10,104,True,0.01,18,1,0.1
Armenia,2021-03-18,16,2021-07-06,S.H69-,2021-11-16,110,True,0.02,15171,305,369.92
Bahamas,2021-03-18,59,2021-08-07,S.H69-,2021-11-16,142,True,0.02,1806,35,42.56
Mali,2021-03-20,31,2021-08-30,S.H69-,2021-11-18,163,True,0.04,2145,78,24.46
Afghanistan,2021-03-21,53,2021-05-29,S.H69-,2021-11-19,69,True,0.04,9831,407,173.23
Malta,2021-03-25,127,2021-07-08,S.H69-,2021-11-23,105,True,0.01,3624,50,15.12
Panama,2021-03-25,31,2021-04-30,S.H69-,2021-11-23,36,True,0.02,21735,372,322.98
Liberia,2021-04-04,4,2021-05-20,S.H69-,2021-12-03,46,True,0.04,28,2,1.75
Algeria,2021-04-12,14,2021-07-28,S.H69-,2021-12-11,107,True,0.02,14534,362,371.93
Nepal,2021-04-14,1,2021-04-14,S.H69-,2021-12-13,0,True,0.01,422,5,371.93
Honduras,2021-04-23,4,2021-06-15,S.H69-,2021-12-22,53,True,0.03,5033,135,825.02
Papua New Guinea,2021-04-30,2,2021-05-02,S.H69-,2021-12-29,2,True,0.01,10,1,104.5
El Salvador,2021-05-02,8,2021-08-02,S.H69-,2021-12-31,92,True,0.03,3057,93,189.46
Seychelles,2021-05-15,13,2021-09-21,S.H69-,2022-01-13,129,True,0.01,173,1,88.46
Haiti,2021-05-19,1,2021-05-19,S.H69-,2022-01-17,0,True,0.02,40,1,88.46
Burundi,2021-05-27,1,2021-05-27,S.H69-,2022-01-25,0,True,0.0,21,1,88.46
Andorra,2021-06-07,7,2021-07-02,S.H69-,2022-02-05,25,True,0.01,756,7,5.34
Uzbekistan,2021-06-25,5,2021-06-25,S.H69-,2022-02-23,0,True,0.01,2746,19,5.34
Botswana,2021-11-11,5,2021-11-21,S.H69-,2022-07-12,10,True,0.01,231,3,94.69
USA,2020-11-04,91,2021-04-28,S.Q677R.Roadrunner,2021-07-05,175,True,0.02,609,11,136089.27
Brazil,2020-10-26,44868,2021-11-03,20J.Gamma.V3,2021-06-26,373,False,0.03,2919616,81344,51313.32
Peru,2020-12-17,1957,2021-11-05,20J.Gamma.V3,2021-08-17,323,False,0.09,142227,12922,4293.59
Venezuela,2021-01-01,17,2021-05-26,20J.Gamma.V3,2021-09-01,145,True,0.01,20785,234,777.11
Japan,2021-01-02,120,2021-10-05,20J.Gamma.V3,2021-09-02,276,False,0.01,404,5,4881.62
Colombia,2021-01-04,777,2021-10-16,20J.Gamma.V3,2021-09-04,285,False,0.03,143289,3650,13775.74
Italy,2021-01-04,2379,2021-10-17,20J.Gamma.V3,2021-09-04,286,False,0.03,42226,1178,8567.67
Chile,2021-01-08,4338,2021-10-26,20J.Gamma.V3,2021-09-08,291,False,0.02,137046,3072,4091.88
USA,2021-01-09,28539,2021-10-23,20J.Gamma.V3,2021-09-09,287,False,0.02,268488,4334,64181.35
South Korea,2021-01-10,15,2021-08-20,20J.Gamma.V3,2021-09-10,222,True,0.01,83,1,651.92
Denmark,2021-01-12,66,2021-07-30,20J.Gamma.V3,2021-09-12,199,True,0.01,82,1,2014.39
Guyana,2021-01-18,3,2021-09-07,20J.Gamma.V3,2021-09-18,232,True,0.02,643,16,88.94
France,2021-01-22,1095,2021-09-27,20J.Gamma.V3,2021-09-22,248,False,0.02,201630,3337,183972.46
Argentina,2021-01-24,2506,2021-11-15,20J.Gamma.V3,2021-09-24,295,False,0.02,638092,13977,14527.8
Netherlands,2021-01-25,581,2021-08-24,20J.Gamma.V3,2021-09-25,211,True,0.01,19279,180,24840.51
Sweden,2021-01-27,182,2021-09-02,20J.Gamma.V3,2021-09-27,218,True,0.01,355,5,2824.21
Switzerland,2021-01-27,261,2021-08-16,20J.Gamma.V3,2021-09-27,201,True,0.01,676,10,1119.58
Mexico,2021-01-28,2711,2021-10-01,20J.Gamma.V3,2021-09-28,246,False,0.08,92875,7032,6545.49
Turkey,2021-01-28,144,2021-08-10,20J.Gamma.V3,2021-09-28,194,True,0.01,4819,43,20597.75
Taiwan,2021-01-28,6,2021-07-07,20J.Gamma.V3,2021-09-28,160,True,0.05,200,10,90.27
Spain,2021-01-29,1152,2021-09-19,20J.Gamma.V3,2021-09-29,233,True,0.02,20568,358,8860.85
Belgium,2021-01-29,2040,2021-09-08,20J.Gamma.V3,2021-09-29,222,True,0.02,9466,201,2242.91
Finland,2021-02-01,19,2021-08-12,20J.Gamma.V3,2021-10-02,192,True,0.01,30,1,307.76
Luxembourg,2021-02-02,1049,2021-08-12,20J.Gamma.V3,2021-10-03,191,True,0.01,1195,14,123.85
Ireland,2021-02-02,33,2021-09-04,20J.Gamma.V3,2021-10-03,214,True,0.01,74,2,593.85
UK,2021-02-04,223,2021-10-28,20J.Gamma.V3,2021-10-05,266,False,0.02,6290,99,243324.52
Germany,2021-02-04,856,2021-09-22,20J.Gamma.V3,2021-10-05,230,True,0.02,3447,78,8063.81
Bolivia,2021-02-07,23,2021-06-02,20J.Gamma.V3,2021-10-08,115,True,0.04,52064,2029,1123.02
Canada,2021-02-08,13158,2021-10-27,20J.Gamma.V3,2021-10-09,261,False,0.02,683552,11561,52932.32
Portugal,2021-02-09,204,2021-09-19,20J.Gamma.V3,2021-10-10,222,True,0.02,3008,51,1220.24
Paraguay,2021-02-13,104,2021-08-14,20J.Gamma.V3,2021-10-14,182,True,0.03,50303,1699,2013.0
Bangladesh,2021-02-18,1,2021-02-18,20J.Gamma.V3,2021-10-19,0,True,0.02,74,2,2013.0
Philippines,2021-02-21,3,2021-06-12,20J.Gamma.V3,2021-10-22,111,True,0.02,86,2,7541.35
Suriname,2021-02-22,377,2021-09-14,20J.Gamma.V3,2021-10-23,204,True,0.02,4098,92,129.16
Uruguay,2021-02-23,174,2021-04-15,20J.Gamma.V3,2021-10-24,51,True,0.01,22505,249,1959.16
Norway,2021-02-24,12,2021-08-02,20J.Gamma.V3,2021-10-25,159,True,0.01,13,1,421.21
Romania,2021-02-25,17,2021-06-16,20J.Gamma.V3,2021-10-26,111,True,0.03,733,22,2732.01
Slovenia,2021-02-27,10,2021-07-06,20J.Gamma.V3,2021-10-28,129,True,0.02,24,1,567.76
Jordan,2021-03-01,11,2021-05-16,20J.Gamma.V3,2021-10-30,76,True,0.01,4058,52,4546.21
Australia,2021-03-01,8,2021-04-25,20J.Gamma.V3,2021-10-30,55,True,0.03,20,1,93.97
Costa Rica,2021-03-03,160,2021-09-24,20J.Gamma.V3,2021-11-01,205,True,0.01,20509,244,1601.23
New Zealand,2021-03-06,7,2021-05-31,20J.Gamma.V3,2021-11-04,86,True,0.01,4,1,6.77
Panama,2021-03-11,29,2021-04-30,20J.Gamma.V3,2021-11-09,50,True,0.02,20333,348,352.59
Dominican Republic,2021-03-11,57,2021-10-15,20J.Gamma.V3,2021-11-09,218,True,0.01,11334,126,624.46
Iceland,2021-03-20,17,2021-07-07,20J.Gamma.V3,2021-11-18,109,True,0.0,5,1,5.15
Angola,2021-03-22,1,2021-03-22,20J.Gamma.V3,2021-11-20,0,True,0.02,7,1,5.15
India,2021-03-24,4,2021-08-11,20J.Gamma.V3,2021-11-22,140,True,0.01,697,10,162982.31
Ecuador,2021-03-31,298,2021-11-17,20J.Gamma.V3,2021-11-29,231,True,0.06,16066,1018,787.61
Latvia,2021-04-01,2,2021-06-14,20J.Gamma.V3,2021-11-30,74,True,0.02,13,1,493.37
Singapore,2021-04-04,8,2021-06-11,20J.Gamma.V3,2021-12-03,68,True,0.0,20,1,27.64
Thailand,2021-04-05,1,2021-04-05,20J.Gamma.V3,2021-12-04,0,True,0.0,2,1,27.64
Trinidad and Tobago,2021-04-08,476,2021-10-20,20J.Gamma.V3,2021-12-07,195,True,0.03,9079,270,248.63
Poland,2021-04-09,26,2021-08-04,20J.Gamma.V3,2021-12-08,117,True,0.03,583,16,1793.92
Guatemala,2021-04-11,34,2021-08-03,20J.Gamma.V3,2021-12-10,114,True,0.03,8712,245,1375.59
Israel,2021-04-11,26,2021-09-13,20J.Gamma.V3,2021-12-10,155,True,0.01,338,3,1529.0
Lithuania,2021-04-13,7,2021-08-06,20J.Gamma.V3,2021-12-12,115,True,0.02,22,1,415.67
Austria,2021-04-15,34,2021-09-05,20J.Gamma.V3,2021-12-14,143,True,0.02,559,9,499.04
Croatia,2021-04-16,7,2021-07-29,20J.Gamma.V3,2021-12-15,104,True,0.02,59,2,419.44
China,2021-04-17,2,2021-04-17,20J.Gamma.V3,2021-12-16,0,True,0.04,15412,674,0.0
Malta,2021-04-18,32,2021-06-22,20J.Gamma.V3,2021-12-17,65,True,0.01,909,13,7.73
Czech Republic,2021-04-21,20,2021-06-22,20J.Gamma.V3,2021-12-20,62,True,0.02,589,11,816.4
Ghana,2021-05-01,1,2021-05-01,20J.Gamma.V3,2021-12-30,0,True,0.01,17,1,816.4
El Salvador,2021-05-01,1,2021-05-01,20J.Gamma.V3,2021-12-30,0,True,0.03,303,10,816.4
Belize,2021-05-07,22,2021-08-09,20J.Gamma.V3,2022-01-05,94,True,0.02,459,11,18.97
Russia,2021-05-08,1,2021-05-08,20J.Gamma.V3,2022-01-06,0,True,0.02,253,6,18.97
Greece,2021-05-14,1,2021-05-14,20J.Gamma.V3,2022-01-12,0,True,0.03,8,1,18.97
Haiti,2021-05-15,56,2021-08-07,20J.Gamma.V3,2022-01-13,84,True,0.03,3319,92,93.77
Pakistan,2021-05-17,1,2021-05-17,20J.Gamma.V3,2022-01-15,0,True,0.02,173,4,93.77
Honduras,2021-05-19,2,2021-05-19,20J.Gamma.V3,2022-01-17,0,True,0.03,2316,62,93.77
Barbados,2021-05-22,5,2021-07-22,20J.Gamma.V3,2022-01-20,61,True,0.01,61,1,4.29
Bosnia and Herzegovina,2021-06-28,2,2021-07-05,20J.Gamma.V3,2022-02-26,7,True,0.05,296,14,8.3
Bahamas,2021-07-22,1,2021-07-22,20J.Gamma.V3,2022-03-22,0,True,0.02,28,1,8.3
Antigua and Barbuda,2021-07-22,3,2021-07-22,20J.Gamma.V3,2022-03-22,0,True,0.03,14,1,8.3
Bahrain,2021-07-24,1,2021-07-24,20J.Gamma.V3,2022-03-24,0,True,0.01,38,1,8.3
Montenegro,2021-07-27,3,2021-08-01,20J.Gamma.V3,2022-03-27,5,True,0.02,345,6,146.74
Saint Vincent and the Grenadines,2021-09-20,8,2021-09-27,20J.Gamma.V3,2022-05-21,7,True,0.01,498,3,84.39
Romania,2020-04-03,653,2021-06-01,S.N439K,2020-12-02,424,False,0.03,28083,791,3061.79
Germany,2020-05-19,3212,2021-07-08,S.N439K,2021-01-17,415,False,0.02,11604,284,10730.21
Norway,2020-06-23,288,2021-07-12,S.N439K,2021-02-21,384,False,0.01,293,2,385.11
UK,2020-07-03,3783,2021-06-26,S.N439K,2021-03-03,358,False,0.03,56261,1526,228036.48
Netherlands,2020-07-12,453,2021-06-25,S.N439K,2021-03-12,348,False,0.01,13112,139,28507.15
Ireland,2020-07-18,268,2021-03-22,S.N439K,2021-03-18,247,False,0.02,388,8,951.24
Italy,2020-07-23,1018,2021-10-06,S.N439K,2021-03-23,440,False,0.03,17960,503,12428.58
Belgium,2020-07-24,275,2021-04-24,S.N439K,2021-03-24,274,False,0.02,1033,26,3708.83
Slovenia,2020-07-31,7720,2021-08-26,S.N439K,2021-03-31,391,False,0.02,18881,317,855.72
Switzerland,2020-08-01,1319,2021-05-26,S.N439K,2021-04-01,298,False,0.02,3184,50,2670.36
France,2020-08-09,306,2021-04-14,S.N439K,2021-04-09,248,False,0.02,41429,795,243144.12
Denmark,2020-08-10,5454,2021-09-22,S.N439K,2021-04-10,408,False,0.01,7594,57,2803.29
Iceland,2020-08-11,162,2021-04-05,S.N439K,2021-04-11,237,True,0.0,45,1,20.38
Slovakia,2020-08-11,118,2021-10-07,S.N439K,2021-04-11,422,False,0.02,2021,32,2456.26
Czech Republic,2020-08-14,589,2021-08-02,S.N439K,2021-04-14,353,False,0.02,17416,317,5956.47
Sweden,2020-08-24,1826,2021-05-05,S.N439K,2021-04-24,254,False,0.01,3133,45,3916.3
Croatia,2020-08-24,450,2021-06-14,S.N439K,2021-04-24,294,False,0.02,3728,85,1368.46
New Zealand,2020-08-24,1,2020-08-24,S.N439K,2021-04-24,0,True,0.01,1,1,0.0
Austria,2020-08-29,414,2021-04-27,S.N439K,2021-04-29,241,True,0.02,5979,99,2667.86
Canada,2020-08-30,21,2021-03-01,S.N439K,2021-04-30,183,True,0.03,557,15,75957.63
Spain,2020-09-02,230,2021-05-07,S.N439K,2021-05-03,247,False,0.02,2972,66,13958.15
Hungary,2020-09-02,9,2021-02-23,S.N439K,2021-05-03,174,True,0.04,6079,216,2779.32
Australia,2020-09-08,15,2021-03-20,S.N439K,2021-05-09,193,True,0.03,37,2,105.18
Estonia,2020-09-13,160,2021-04-16,S.N439K,2021-05-14,215,True,0.01,647,6,538.21
USA,2020-09-19,86,2021-10-25,S.N439K,2021-05-20,401,False,0.02,812,14,92092.69
South Korea,2020-09-20,5,2020-11-03,S.N439K,2021-05-21,44,True,0.02,4,1,85.05
Cyprus,2020-09-23,73,2021-01-27,S.N439K,2021-05-24,126,True,0.01,9540,60,258.01
Greece,2020-09-25,66,2021-03-27,S.N439K,2021-05-26,183,True,0.03,344,11,1230.74
Finland,2020-09-28,395,2021-04-07,S.N439K,2021-05-29,191,True,0.01,421,5,364.25
Bulgaria,2020-09-30,49,2021-03-15,S.N439K,2021-05-31,166,True,0.04,432,18,1614.06
Singapore,2020-10-05,3,2021-04-23,S.N439K,2021-06-05,200,True,0.0,8,1,16.52
Lithuania,2020-10-06,44,2021-03-13,S.N439K,2021-06-06,158,True,0.02,99,2,1565.14
Ghana,2020-10-11,1,2020-10-11,S.N439K,2021-06-11,0,True,0.01,9,1,1565.14
Japan,2020-10-17,7,2020-12-04,S.N439K,2021-06-17,48,True,0.01,3,1,1358.59
Luxembourg,2020-10-19,79,2021-03-19,S.N439K,2021-06-19,151,True,0.01,72,1,292.41
Poland,2020-10-21,301,2021-05-31,S.N439K,2021-06-21,222,True,0.03,6723,173,11936.0
Liechtenstein,2020-10-23,29,2020-12-31,S.N439K,2021-06-23,69,True,0.02,122,3,25.09
Mauritius,2020-11-06,1,2020-11-06,S.N439K,2021-07-07,0,True,0.02,1,1,25.09
Serbia,2020-11-16,7,2021-03-08,S.N439K,2021-07-17,112,True,0.01,4967,47,3113.18
North Macedonia,2020-11-18,48,2021-04-26,S.N439K,2021-07-19,159,True,0.03,3252,102,551.16
Turkey,2020-11-20,4,2021-03-08,S.N439K,2021-07-21,108,True,0.01,63,1,19967.93
Bosnia and Herzegovina,2020-11-20,6,2021-03-03,S.N439K,2021-07-21,103,True,0.04,579,23,468.5
Portugal,2020-12-05,23,2021-04-05,S.N439K,2021-08-05,121,True,0.02,263,6,5006.62
Philippines,2020-12-08,3,2021-02-18,S.N439K,2021-08-08,72,True,0.02,37,1,1581.27
Mexico,2020-12-19,1,2020-12-19,S.N439K,2021-08-19,0,True,0.09,13,2,1581.27
India,2020-12-22,6,2021-02-19,S.N439K,2021-08-22,59,True,0.01,358,6,14412.79
Argentina,2020-12-22,1,2020-12-22,S.N439K,2021-08-22,0,True,0.03,75,3,14412.79
Israel,2020-12-24,67,2021-02-02,S.N439K,2021-08-24,40,True,0.01,485,4,7116.12
United Arab Emirates,2020-12-28,2,2021-01-02,S.N439K,2021-08-28,5,True,0.0,147,1,1758.49
Ukraine,2020-12-29,1,2020-12-29,S.N439K,2021-08-29,0,True,0.02,758,14,1758.49
Lebanon,2020-12-29,1,2020-12-29,S.N439K,2021-08-29,0,True,0.01,37,1,1758.49
Kosovo,2021-01-04,3,2021-01-05,S.N439K,2021-09-04,1,True,0.03,64,2,368.0
Montenegro,2021-01-17,8,2021-01-21,S.N439K,2021-09-17,4,True,0.01,514,7,378.6
Sri Lanka,2021-01-18,2,2021-01-29,S.N439K,2021-09-18,11,True,0.0,19,1,789.05
Angola,2021-01-23,1,2021-01-23,S.N439K,2021-09-23,0,True,0.02,6,1,789.05
Latvia,2021-02-01,9,2021-04-12,S.N439K,2021-10-02,70,True,0.02,45,1,575.26
Thailand,2021-02-12,1,2021-02-12,S.N439K,2021-10-13,0,True,0.0,1,1,575.26
Georgia,2021-02-17,1,2021-02-17,S.N439K,2021-10-18,0,True,0.01,168,3,575.26
Papua New Guinea,2021-03-24,1,2021-03-24,S.N439K,2021-11-22,0,True,0.01,2,1,575.26
